0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
305.892,172.846,0.758212,318.952,215.867,0.866895,277.223,215.862,0.75922,244.618,275.886,0.862954,256.358,218.456,0.731713,362.056,215.849,0.77592,360.748,271.974,0.747928,331.998,215.866,0.780188,309.818,371.181,0.634649,278.509,369.896,0.596539,284.988,476.896,0.552414,0.0,0.0,0.0,341.162,372.485,0.555155,348.987,476.904,0.532021,0.0,0.0,0.0,298.042,163.656,0.70883,316.334,162.386,0.711191,288.919,168.891,0.111654,335.91,163.657,0.740868,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.881,174.113,0.811849,318.96,215.857,0.867501,277.255,214.603,0.782734,245.852,275.934,0.864247,256.302,221.061,0.754789,362.048,215.856,0.777695,360.795,274.595,0.790765,330.727,221.073,0.780717,309.848,371.186,0.6429,278.512,369.884,0.607271,283.698,476.895,0.542926,0.0,0.0,0.0,342.46,373.767,0.564047,350.247,476.908,0.539446,0.0,0.0,0.0,298.044,164.967,0.780345,316.319,163.659,0.788534,288.968,171.437,0.0735022,337.241,162.36,0.822311,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.875,172.849,0.826123,318.924,215.89,0.873696,277.207,215.831,0.774614,245.928,277.247,0.826424,255.01,225.024,0.793567,362.032,215.879,0.778625,362.083,277.16,0.811583,330.76,224.991,0.790815,309.827,371.179,0.641449,278.526,369.886,0.595318,284.993,476.897,0.536662,0.0,0.0,0.0,341.187,372.499,0.559516,349.032,476.909,0.529905,0.0,0.0,0.0,298.036,163.669,0.816739,316.32,162.374,0.823819,288.958,171.436,0.0952328,337.253,163.633,0.844842,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.895,172.785,0.831998,317.691,217.148,0.868691,275.868,215.878,0.765698,245.925,278.546,0.811661,255.058,227.629,0.775223,362.048,215.904,0.76188,360.785,277.208,0.816974,329.473,226.326,0.793684,309.806,371.189,0.650623,278.489,369.894,0.601895,285.004,476.898,0.547036,0.0,0.0,0.0,341.183,372.505,0.565539,350.261,476.91,0.517052,0.0,0.0,0.0,298.051,162.34,0.811204,317.584,161.081,0.835392,287.687,167.574,0.115077,337.247,163.675,0.839893,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.866,171.434,0.824749,317.673,215.906,0.867779,275.861,215.84,0.789792,247.188,281.107,0.796588,255.012,235.452,0.831597,360.79,217.158,0.772686,362.051,279.799,0.803767,333.301,236.747,0.763067,309.832,369.89,0.643231,279.794,369.858,0.582798,284.992,476.896,0.566523,0.0,0.0,0.0,341.188,371.172,0.572298,349.017,476.908,0.579766,0.0,0.0,0.0,296.825,160.989,0.825957,316.353,160.988,0.841923,287.651,163.668,0.154852,338.474,162.392,0.857309,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.868,171.469,0.84003,317.659,218.471,0.856447,274.595,217.145,0.768938,247.193,285.018,0.807254,255.003,243.258,0.818258,360.791,218.449,0.758226,362.073,284.994,0.775864,334.632,243.254,0.756603,309.827,372.476,0.639654,278.527,371.185,0.587276,284.98,476.898,0.560915,0.0,0.0,0.0,341.167,375.091,0.565194,349.025,476.911,0.508869,0.0,0.0,0.0,298.026,161.019,0.828909,316.361,161.02,0.831694,287.66,164.944,0.136336,338.49,163.642,0.853715,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.152,168.854,0.774286,317.629,221.063,0.847477,274.559,218.486,0.768192,249.815,287.664,0.796401,254.998,252.395,0.836598,360.76,221.049,0.755621,364.669,287.681,0.791451,338.474,256.338,0.837717,309.821,372.492,0.631838,278.502,372.464,0.590646,285.001,476.9,0.520014,0.0,0.0,0.0,341.172,376.373,0.571486,349.019,476.911,0.524245,0.0,0.0,0.0,298.053,157.115,0.763268,317.639,158.413,0.789981,287.647,163.627,0.198518,338.52,162.342,0.867254,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.16,172.745,0.875024,317.704,217.144,0.866493,275.876,215.852,0.802289,244.593,284.996,0.849103,254.952,243.27,0.832465,362.029,217.159,0.782447,372.478,285.022,0.801857,339.801,241.943,0.795325,311.143,371.164,0.63527,281.096,369.85,0.571356,285.034,476.901,0.543969,0.0,0.0,0.0,342.466,372.495,0.57118,349.011,476.915,0.483512,0.0,0.0,0.0,298.043,162.348,0.836587,317.617,162.308,0.859935,287.685,170.132,0.119428,338.5,163.623,0.845657,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.214,170.154,0.761023,318.939,214.601,0.82017,282.405,213.262,0.748086,235.462,238.033,0.839885,256.275,181.954,0.860066,354.195,215.9,0.678162,371.127,244.546,0.680935,348.947,183.192,0.823599,311.119,371.175,0.632858,279.825,369.835,0.576693,284.976,469.067,0.555522,0.0,0.0,0.0,342.467,372.504,0.565786,350.251,476.904,0.51259,0.0,0.0,0.0,296.793,159.698,0.662418,317.681,158.42,0.657206,287.689,164.982,0.0956142,338.473,164.946,0.475659,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.182,168.886,0.774269,317.627,214.616,0.819056,278.506,214.509,0.762607,235.39,239.348,0.817579,255.06,181.965,0.868181,350.347,215.892,0.708716,368.582,244.513,0.721446,347.661,180.609,0.815515,311.13,369.85,0.609008,279.827,367.25,0.552011,284.995,466.466,0.579169,0.0,0.0,0.0,343.767,371.178,0.548411,349.006,476.9,0.521975,0.0,0.0,0.0,298.045,157.114,0.687974,317.65,158.432,0.710226,288.946,163.64,0.133622,337.225,164.946,0.529542,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.874,170.16,0.788995,318.909,214.596,0.84788,281.113,214.507,0.752018,235.412,240.674,0.826602,255.057,183.262,0.862902,355.503,215.856,0.704804,367.239,245.84,0.745368,347.694,181.94,0.820677,311.163,371.209,0.604186,279.825,369.88,0.561931,285.036,476.896,0.544462,0.0,0.0,0.0,346.345,373.798,0.554847,349.004,476.91,0.473844,0.0,0.0,0.0,296.749,159.718,0.781685,316.324,158.416,0.743688,287.673,163.665,0.10339,337.188,162.371,0.607178,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
303.322,170.134,0.760145,318.976,215.844,0.836224,278.495,213.241,0.804003,235.496,245.921,0.831493,256.267,187.166,0.828066,360.754,218.453,0.73051,362.072,252.412,0.745601,347.687,187.123,0.779945,309.867,371.17,0.636777,278.543,368.568,0.570639,285.028,476.899,0.527633,0.0,0.0,0.0,343.742,373.78,0.559585,348.988,476.908,0.464534,0.0,0.0,0.0,296.821,158.416,0.747983,315.064,158.446,0.751864,0.0,0.0,0.0,337.258,162.324,0.600873,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
304.612,171.423,0.792782,318.982,214.598,0.824345,277.263,214.502,0.811081,238.034,256.273,0.8098,256.268,198.874,0.837896,362.05,214.591,0.753877,360.732,264.162,0.696338,347.656,202.838,0.787984,309.843,371.157,0.643816,278.544,369.842,0.582547,284.987,476.903,0.559171,0.0,0.0,0.0,342.454,372.501,0.575887,350.259,476.91,0.529882,0.0,0.0,0.0,296.768,160.994,0.796793,313.765,158.442,0.75928,287.632,163.675,0.0767812,338.489,151.933,0.813825,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.161,171.489,0.859061,317.715,217.166,0.868397,275.888,215.873,0.776431,244.612,281.094,0.809263,255.014,235.385,0.804545,362.072,217.144,0.754807,371.177,282.437,0.745154,337.224,234.137,0.786791,311.14,372.482,0.626451,279.802,371.158,0.586936,285.032,470.384,0.565847,0.0,0.0,0.0,343.749,376.38,0.560807,348.983,476.912,0.519726,0.0,0.0,0.0,298.053,161.079,0.820611,317.611,161.043,0.860925,288.944,168.888,0.100495,338.505,163.647,0.840986,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.169,175.407,0.835921,317.666,218.481,0.84818,275.832,217.189,0.739401,244.597,281.108,0.823067,255.05,232.831,0.801843,362.055,217.166,0.752978,368.548,278.5,0.79475,337.197,228.927,0.746719,309.868,372.463,0.64441,278.524,371.157,0.606419,285.013,467.793,0.574628,0.0,0.0,0.0,342.467,375.08,0.553981,348.996,476.913,0.454434,0.0,0.0,0.0,298.044,166.267,0.800036,317.615,163.65,0.831228,288.942,171.496,0.105724,338.554,163.66,0.86011,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.153,174.113,0.804923,318.939,215.887,0.878534,277.192,215.879,0.759932,245.822,277.231,0.875152,256.276,224.991,0.816403,360.788,215.834,0.796045,367.266,275.934,0.805131,334.625,223.665,0.773295,311.147,371.148,0.630972,279.83,368.565,0.583928,285.005,476.895,0.554727,0.0,0.0,0.0,343.759,373.764,0.554595,349.028,476.915,0.461966,0.0,0.0,0.0,298.042,164.943,0.766892,316.374,163.634,0.781778,288.947,171.447,0.0969714,337.249,163.688,0.782743,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.896,174.122,0.757524,318.99,214.598,0.86729,278.52,214.612,0.752836,245.88,275.891,0.852033,256.32,219.787,0.721791,362.021,214.591,0.803292,365.943,274.573,0.773285,333.347,215.882,0.75661,311.161,371.154,0.616138,281.093,369.839,0.563608,285.04,469.085,0.532902,0.0,0.0,0.0,345.052,372.474,0.559013,349.008,476.912,0.459732,0.0,0.0,0.0,298.061,164.984,0.704183,316.331,163.625,0.756492,290.264,171.44,0.0890364,335.924,162.387,0.736528,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.481,179.294,0.697176,318.993,215.837,0.860909,277.252,215.832,0.754625,245.875,275.832,0.849748,258.936,221.043,0.751453,362.07,214.607,0.788263,365.93,269.376,0.755851,333.313,214.579,0.797458,311.115,371.188,0.616098,279.792,369.862,0.573351,285.036,476.896,0.518219,0.0,0.0,0.0,343.749,373.799,0.557733,349.002,476.914,0.486791,0.0,0.0,0.0,299.407,168.848,0.591251,317.686,166.277,0.640935,292.871,171.471,0.161409,337.234,163.687,0.676752,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.532,166.264,0.876693,316.302,225.026,0.832162,270.652,223.675,0.756474,211.931,225.037,0.881167,201.466,157.119,0.805833,358.085,230.215,0.738902,389.439,241.948,0.816085,388.16,171.492,0.847918,304.608,381.58,0.649534,274.593,380.337,0.629822,279.791,476.909,0.617805,0.0,0.0,0.0,335.909,381.636,0.60056,339.871,467.767,0.641286,0.0,0.0,0.0,302.008,159.701,0.768239,321.576,159.755,0.807443,295.476,166.265,0.103304,339.911,172.769,0.89849,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.524,166.248,0.866634,315.039,225.025,0.831541,270.682,223.694,0.753754,211.937,226.288,0.874466,201.463,157.111,0.809206,356.82,230.188,0.736917,389.436,239.35,0.801915,388.12,171.419,0.819224,304.617,381.612,0.647945,274.593,381.592,0.622101,278.534,476.909,0.597876,0.0,0.0,0.0,335.921,382.906,0.606348,339.913,476.895,0.635117,0.0,0.0,0.0,303.321,157.13,0.739669,321.568,159.753,0.81125,296.716,166.235,0.115284,339.885,172.783,0.915788,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.476,170.13,0.881158,313.75,225.013,0.832003,270.672,223.682,0.761452,211.894,226.329,0.8465,200.179,155.838,0.787351,356.789,228.895,0.731597,390.682,236.751,0.8237,386.825,170.131,0.781857,304.605,381.595,0.64673,274.587,381.583,0.629758,278.536,476.91,0.624504,0.0,0.0,0.0,335.922,381.64,0.605381,339.863,467.762,0.639941,0.0,0.0,0.0,301.989,160.976,0.755943,320.249,161.029,0.837946,295.45,168.878,0.0816297,339.86,172.758,0.912973,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.477,170.137,0.890075,313.749,225.012,0.831865,269.365,223.693,0.757598,211.893,226.346,0.838131,200.173,157.105,0.78414,356.809,227.633,0.736424,389.461,236.776,0.816815,386.824,170.14,0.790892,304.604,381.6,0.646865,274.596,381.59,0.632128,278.544,476.908,0.608514,0.0,0.0,0.0,335.919,381.644,0.60632,339.881,467.767,0.626461,0.0,0.0,0.0,299.439,161.05,0.797489,320.248,160.996,0.84201,292.877,170.175,0.107405,339.847,172.739,0.916181,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.465,171.415,0.908359,312.456,225.019,0.825064,269.351,223.681,0.766256,211.892,228.922,0.822352,200.16,159.704,0.799018,356.784,228.924,0.728966,389.432,238.024,0.813172,384.201,168.836,0.799707,304.605,380.302,0.637408,274.585,380.281,0.620968,279.791,476.909,0.649491,0.0,0.0,0.0,335.904,380.331,0.595478,339.86,466.504,0.648461,0.0,0.0,0.0,300.712,161.047,0.763645,320.246,162.306,0.846666,295.438,171.442,0.0818404,339.803,172.834,0.922552,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.503,171.439,0.900667,312.424,225.019,0.827693,268.086,223.688,0.768378,211.914,231.537,0.837911,200.176,160.996,0.80985,355.509,228.917,0.724022,389.442,236.77,0.828313,382.923,166.262,0.819779,304.616,381.578,0.644396,274.609,380.322,0.621932,278.498,476.911,0.598241,0.0,0.0,0.0,335.912,381.622,0.606623,341.137,476.896,0.644553,0.0,0.0,0.0,304.581,161.042,0.810987,319.02,162.344,0.870412,295.437,167.548,0.12354,339.821,172.788,0.925058,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.496,172.763,0.906657,312.459,225.005,0.832568,269.383,223.646,0.762158,210.65,232.79,0.832978,200.17,161.015,0.815766,356.782,228.908,0.7254,389.441,236.725,0.83468,382.914,164.983,0.82382,304.602,381.591,0.643129,274.579,381.588,0.632024,278.519,476.911,0.573305,0.0,0.0,0.0,335.917,381.613,0.612679,339.896,470.389,0.635777,0.0,0.0,0.0,301.974,162.357,0.82916,318.949,162.409,0.885036,294.15,170.183,0.175464,338.553,171.495,0.928638,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.482,172.778,0.895221,313.736,225.034,0.826496,269.364,223.696,0.768227,209.321,232.804,0.82127,200.175,161.071,0.821219,356.829,228.926,0.732671,390.683,236.727,0.83874,382.95,164.971,0.799789,305.864,380.337,0.644378,275.824,380.329,0.636141,278.543,476.91,0.604554,0.0,0.0,0.0,335.942,381.615,0.608346,339.89,470.38,0.631248,0.0,0.0,0.0,300.703,162.358,0.815059,318.94,163.638,0.872533,292.854,170.166,0.159989,338.552,171.453,0.894814,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.517,172.737,0.908343,313.735,225.014,0.829549,269.381,223.661,0.761893,210.614,232.787,0.82599,200.174,161.031,0.819334,356.804,228.898,0.735388,390.723,235.491,0.848249,386.806,164.959,0.782008,304.62,381.58,0.640982,274.585,381.584,0.61622,278.537,476.91,0.587129,0.0,0.0,0.0,335.92,381.589,0.605552,341.135,469.067,0.643365,0.0,0.0,0.0,301.988,162.322,0.823468,318.974,162.382,0.877547,292.88,170.143,0.194743,338.555,171.439,0.905241,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.525,171.535,0.896815,312.46,225.037,0.823022,268.085,223.711,0.771744,209.345,232.777,0.818059,200.177,161.016,0.807655,356.831,228.925,0.733313,390.742,235.472,0.859294,386.815,164.967,0.782067,305.859,381.603,0.64217,275.835,381.603,0.627094,278.54,476.908,0.580582,0.0,0.0,0.0,334.644,381.644,0.601657,339.92,469.068,0.626212,0.0,0.0,0.0,302.002,162.312,0.845572,318.98,162.377,0.887706,294.149,170.136,0.191095,339.799,171.43,0.903127,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.524,172.735,0.906765,313.721,225.018,0.830865,268.09,223.701,0.767034,210.618,232.804,0.831836,200.202,160.985,0.808082,356.824,227.619,0.735627,390.756,235.447,0.863382,386.84,163.656,0.800103,305.866,380.292,0.643474,275.83,380.277,0.625272,279.79,476.909,0.562725,0.0,0.0,0.0,335.919,380.313,0.604545,341.141,469.088,0.621312,0.0,0.0,0.0,303.283,162.325,0.831198,318.983,162.414,0.879864,294.181,170.155,0.188697,338.584,171.501,0.919977,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.554,172.771,0.892034,312.442,225.05,0.824008,268.069,223.727,0.779172,210.599,232.823,0.835063,201.491,161.029,0.835339,356.82,230.196,0.721091,390.746,235.427,0.860779,386.814,163.654,0.799419,304.597,380.34,0.645681,274.594,380.328,0.626914,278.53,476.912,0.564989,0.0,0.0,0.0,335.899,381.604,0.597799,341.148,476.898,0.625418,0.0,0.0,0.0,304.572,162.334,0.831742,319.02,163.648,0.853564,294.181,170.141,0.223281,338.551,172.772,0.919483,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.564,172.738,0.897724,313.757,226.283,0.812173,269.378,224.955,0.760643,208.037,234.122,0.85605,201.474,162.373,0.838199,356.813,230.233,0.723049,390.774,236.76,0.837935,382.968,167.573,0.794709,305.922,380.322,0.667439,275.85,380.312,0.647974,279.806,476.907,0.561656,0.0,0.0,0.0,337.227,380.338,0.626503,341.142,470.387,0.630674,0.0,0.0,0.0,303.315,162.307,0.833806,319.029,162.404,0.871618,294.156,170.16,0.219054,338.587,171.524,0.916152,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.513,171.506,0.90826,313.722,226.272,0.815784,268.102,223.736,0.773018,210.634,235.487,0.858257,197.598,168.87,0.79254,356.794,230.225,0.723553,392.014,240.67,0.813223,384.222,171.434,0.805316,304.614,380.336,0.653228,275.839,380.312,0.6521,278.541,476.906,0.597018,0.0,0.0,0.0,335.907,381.608,0.613589,341.175,476.9,0.643262,0.0,0.0,0.0,303.277,162.297,0.835282,318.978,162.377,0.89318,294.177,170.152,0.165965,338.558,171.48,0.913137,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.477,171.534,0.917274,313.757,226.311,0.812686,268.051,224.989,0.794678,209.314,243.287,0.837959,193.74,179.318,0.844404,358.116,231.517,0.744512,391.997,249.796,0.828386,384.237,179.32,0.76909,305.924,380.311,0.662549,275.895,380.311,0.64615,281.121,476.901,0.601693,0.0,0.0,0.0,337.222,380.327,0.619317,341.133,470.376,0.607901,0.0,0.0,0.0,300.707,162.331,0.843738,318.941,162.391,0.897767,292.869,170.161,0.159583,338.532,171.488,0.895136,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.151,171.455,0.872235,313.761,231.512,0.776083,266.763,230.206,0.75725,211.891,258.935,0.819683,192.304,206.738,0.831645,359.453,232.777,0.754338,392.057,274.604,0.859911,381.626,205.401,0.696981,307.215,381.646,0.661723,275.904,382.909,0.634375,282.406,476.91,0.529571,0.0,0.0,0.0,338.538,382.902,0.628321,341.194,476.898,0.615171,0.0,0.0,0.0,298.122,161.054,0.84657,317.674,161.084,0.906304,288.94,167.572,0.102216,338.487,171.444,0.850937,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
305.912,170.145,0.841238,316.358,226.29,0.848346,271.962,225.061,0.758737,215.857,252.382,0.847403,193.619,202.755,0.869329,359.399,226.317,0.780403,380.291,266.8,0.856997,380.236,213.213,0.873883,304.618,380.328,0.648793,274.567,380.327,0.612203,278.526,476.908,0.598936,0.0,0.0,0.0,335.943,381.582,0.612723,339.909,476.896,0.670177,0.0,0.0,0.0,296.825,162.338,0.821263,317.658,161.003,0.838421,292.881,171.521,0.0716948,338.531,172.77,0.908864,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.234,162.406,0.917674,316.37,225.005,0.868684,270.678,224.949,0.761007,214.505,241.926,0.874709,193.688,183.291,0.861951,359.423,226.309,0.78421,380.336,261.523,0.779856,381.68,194.993,0.879391,305.872,380.331,0.642579,275.829,380.318,0.617387,278.52,476.905,0.6084,0.0,0.0,0.0,335.919,380.339,0.59752,339.873,467.76,0.663336,0.0,0.0,0.0,298.121,159.724,0.798047,318.954,158.392,0.825452,294.163,170.191,0.0863541,339.792,171.495,0.925339,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.541,162.313,0.940331,316.357,226.339,0.827425,270.691,224.942,0.760338,213.267,232.826,0.899384,193.696,166.239,0.835252,359.363,232.81,0.762209,384.238,245.93,0.815761,388.118,183.255,0.854437,304.615,380.318,0.650561,275.83,380.283,0.622785,278.532,476.906,0.631845,0.0,0.0,0.0,334.64,381.594,0.604953,339.87,467.795,0.618994,0.0,0.0,0.0,300.688,157.101,0.747934,321.555,154.525,0.788817,295.486,168.848,0.119092,339.907,171.451,0.878724,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.527,171.471,0.914108,315.064,227.623,0.802948,271.994,226.33,0.773077,231.494,286.334,0.842071,215.827,230.226,0.847174,355.512,228.913,0.718837,381.656,291.563,0.808305,375.066,228.924,0.779756,305.904,381.642,0.63745,274.606,381.649,0.608329,278.546,476.907,0.601292,0.0,0.0,0.0,337.23,382.922,0.596108,339.916,476.899,0.645,0.0,0.0,0.0,303.3,161.079,0.844107,320.253,162.346,0.882916,292.863,168.849,0.216643,338.57,172.837,0.886104,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.513,171.431,0.886543,316.314,228.895,0.804157,273.284,226.326,0.773295,231.533,287.587,0.856139,214.621,230.23,0.84519,355.528,228.91,0.721397,381.67,290.247,0.810705,375.095,228.912,0.778131,305.907,382.915,0.643479,275.839,382.914,0.620626,278.53,476.906,0.613522,0.0,0.0,0.0,337.232,384.21,0.606602,339.918,470.377,0.62321,0.0,0.0,0.0,304.579,161.021,0.822532,320.246,162.3,0.869347,295.428,164.971,0.138854,339.803,171.513,0.883851,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.565,171.425,0.896214,315.022,230.199,0.781941,271.987,227.596,0.764056,232.799,287.695,0.843052,214.595,238.038,0.853387,355.517,230.231,0.717313,381.675,292.881,0.834074,375.082,232.792,0.785842,305.892,381.621,0.645089,274.607,381.605,0.620959,278.506,476.908,0.613115,0.0,0.0,0.0,337.254,381.65,0.624937,341.141,476.896,0.640618,0.0,0.0,0.0,305.864,161.013,0.83776,320.309,161.078,0.854109,295.449,164.968,0.19196,339.828,171.486,0.874983,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.488,168.856,0.846891,315.024,231.538,0.771332,270.693,231.492,0.737331,234.067,294.163,0.847284,213.281,247.203,0.74452,356.81,232.776,0.703809,388.145,300.715,0.802959,369.818,245.863,0.725929,307.226,380.341,0.678328,275.919,381.579,0.639412,278.529,476.906,0.58938,0.0,0.0,0.0,338.529,381.594,0.651922,339.906,469.077,0.655421,0.0,0.0,0.0,300.7,159.7,0.759199,318.974,159.727,0.86022,292.858,166.268,0.136608,338.552,168.836,0.855889,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.217,171.488,0.917908,316.313,227.631,0.793237,270.684,227.616,0.747754,231.529,282.394,0.801544,219.791,225.045,0.829216,358.115,228.923,0.694308,378.967,285.012,0.83903,359.436,223.732,0.828207,305.916,380.289,0.627853,275.857,379.002,0.590107,282.426,476.9,0.600801,0.0,0.0,0.0,337.231,380.318,0.604048,341.147,469.081,0.618268,0.0,0.0,0.0,298.137,162.312,0.850519,317.706,161.088,0.905731,290.249,170.197,0.0934011,338.504,170.165,0.853648,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.504,171.522,0.931913,313.746,228.914,0.775358,269.362,226.339,0.768702,225.016,274.586,0.876559,223.645,204.116,0.855696,356.823,230.229,0.693312,380.244,275.866,0.825814,364.639,202.795,0.781083,307.155,380.303,0.66264,275.885,380.298,0.634242,281.097,476.901,0.57976,0.0,0.0,0.0,337.247,380.338,0.630368,339.915,467.791,0.644855,0.0,0.0,0.0,301.988,162.334,0.818544,319.006,162.342,0.887825,292.871,171.426,0.148098,338.561,172.784,0.906724,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.49,171.519,0.929713,313.758,227.604,0.786076,269.364,226.344,0.760964,225.004,274.584,0.88096,223.674,204.112,0.86999,356.814,227.616,0.694525,380.24,275.89,0.830366,364.646,204.1,0.750804,307.164,380.309,0.648564,275.9,380.298,0.624562,279.809,476.903,0.609056,0.0,0.0,0.0,338.481,381.592,0.6168,339.919,467.772,0.623,0.0,0.0,0.0,300.71,162.371,0.819724,318.99,162.333,0.880159,292.876,171.461,0.140785,338.575,172.749,0.909515,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.251,171.474,0.92319,313.764,228.916,0.772257,268.076,226.342,0.779137,224.994,274.579,0.879036,223.701,204.154,0.854987,358.117,231.484,0.697406,380.262,275.87,0.832042,364.632,202.844,0.755793,305.866,380.322,0.650491,274.59,380.314,0.626087,281.09,476.9,0.594018,0.0,0.0,0.0,337.213,381.594,0.624817,339.909,466.492,0.646616,0.0,0.0,0.0,299.413,162.327,0.83594,318.933,162.291,0.891641,292.856,171.461,0.0923253,338.58,171.447,0.902272,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
308.587,162.386,0.92124,317.597,225.027,0.856468,273.298,223.651,0.756982,213.256,224.996,0.929619,198.895,154.501,0.804753,358.137,231.494,0.752288,389.415,244.501,0.812117,390.728,172.731,0.889635,304.585,380.323,0.63465,274.56,380.279,0.610569,278.515,476.908,0.612919,0.0,0.0,0.0,334.616,381.598,0.604002,339.872,469.087,0.633657,0.0,0.0,0.0,302.01,159.689,0.776927,322.863,157.117,0.777879,296.739,170.146,0.143776,341.137,172.762,0.889952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
307.191,171.405,0.881287,315.025,228.899,0.776269,268.102,226.332,0.777389,224.991,275.825,0.887957,223.689,205.455,0.848723,358.091,230.195,0.699138,380.277,275.894,0.829638,364.67,204.059,0.778601,305.929,380.32,0.657782,275.849,380.295,0.632315,278.54,476.904,0.595732,0.0,0.0,0.0,338.477,381.596,0.634378,341.154,469.063,0.606945,0.0,0.0,0.0,299.403,160.996,0.801407,317.711,161.027,0.894782,292.86,166.271,0.0596415,338.499,168.886,0.842765,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
